year,month,location,avg_fare,avg_miles,num_rides
2018,12,36.0,9.655148678414097,6.264309625158786,10896
2018,12,37.0,8.325436066474385,5.121695099538943,7281
2018,12,38.0,9.540425577053632,5.983605796767187,47136
2018,12,39.0,10.572991868683031,6.813288387699287,39477
2018,12,40.0,9.125603648721158,5.896273604797753,22364
2018,12,41.0,11.228533654744552,6.94119843978743,107028
2018,12,42.0,10.281627424667562,6.480454169227638,40985
2018,12,43.0,10.75920529374829,6.916981453958063,62111
2018,12,44.0,9.423793812666037,5.587154559968001,46676
2018,12,45.0,10.300444299956654,6.373719344836913,9228
2018,12,46.0,11.220324705161588,7.059381661369861,19587
2018,12,47.0,10.792617689015692,6.733653674536705,2804
2018,12,48.0,11.30979553019496,7.06604715450587,10515
2018,12,49.0,10.764626083291626,6.963087713116373,37963
2018,12,50.0,10.66600273870285,6.926369293543093,8033
2018,12,51.0,11.519957234497506,7.530458779808607,9821
2018,12,52.0,13.50502512562814,8.725317766566404,3582
2018,12,53.0,11.864542709774815,7.4968194248706315,15898
2018,12,54.0,13.854377672743642,9.786387311208092,4443
2018,12,55.0,14.074948665297741,9.489242356889813,2435
2018,12,56.0,21.776382240569145,13.973172081297372,91084
2018,12,57.0,9.70110922039453,5.935389206958217,15867
2018,12,58.0,9.12875592658309,5.6106778059879225,34379
2018,12,59.0,9.273671224426852,5.577439088365059,19454
2018,12,60.0,9.63256588473791,5.555384366772926,48342
2018,12,61.0,9.528034536642211,5.775382452495576,37757
2018,12,62.0,9.606926296011615,5.696017373906865,11709
2018,12,63.0,9.373224205928501,5.618028806979986,23581
2018,12,64.0,11.716083054724617,7.026352081779175,11366
2018,12,65.0,10.384522777617258,6.210964895353726,20766
2018,12,66.0,10.256652956718328,6.250881637445728,36713
2018,12,67.0,9.89439670734349,6.056703343688219,27698
2018,12,68.0,9.449616122840691,5.743812866287466,31260
2018,12,69.0,9.256091543504311,5.6353215669805445,42559
2018,12,70.0,11.167951466496374,6.777146458444485,21923
2018,12,71.0,10.340842775859553,6.325636579997386,41126
2018,12,72.0,11.848138062996762,7.035182366316134,13588
2018,12,73.0,10.893860892516742,6.849462035491915,20459
2018,12,74.0,11.2945136529508,6.501311487876243,7947
2018,12,75.0,11.478286932196616,7.114209972377588,15014
2018,12,76.0,26.612621334270024,17.666980998870777,233446
2018,12,77.0,10.456129313265256,5.700594269815084,123978
2018,12,,21.24795901464777,14.21738354228543,507108
2019,1,1.0,9.974072433483876,5.52578545694548,103847
2019,1,2.0,9.539015773037633,5.42372557162256,75572
2019,1,3.0,9.39674056372747,4.964627213167856,185799
2019,1,4.0,9.608636311741689,4.809753698711796,96349
2019,1,5.0,9.582776246737064,4.62418088312638,109947
2019,1,6.0,9.067423418803703,4.330835472454542,600637
2019,1,7.0,8.583412386916056,3.8494344797952866,491228
2019,1,8.0,8.85475155110638,4.1175500719224525,1397712
2019,1,9.0,10.90982338532938,6.0336871061632085,7757
2019,1,10.0,10.227855572742815,5.818194889185742,24566
2019,1,11.0,10.112411866436078,5.701612960159173,22551
2019,1,12.0,11.844250434111519,6.808691656145386,10366
2019,1,13.0,9.965937092332222,5.648240429015274,20697
2019,1,14.0,9.904731647024006,5.3081944979675155,57443
2019,1,15.0,10.11827909050379,5.634644579244846,56075
2019,1,16.0,9.767148736709728,5.195970017183781,87470
2019,1,17.0,10.666395103047384,5.997242900299075,22708
2019,1,18.0,10.352581019740315,5.8299590381477895,9473
2019,1,19.0,9.305955548599155,5.0501510193837635,63890
2019,1,20.0,9.47973144696713,4.988731163411829,23608
2019,1,21.0,9.014231556753908,4.640359680496344,98654
2019,1,22.0,8.773382993860189,4.224693535405117,334538
2019,1,23.0,9.145267817247543,4.825543141144073,71616
2019,1,24.0,8.46083153073483,3.8846713182885018,555217
2019,1,25.0,9.927487752767767,5.7914042131532755,92674
2019,1,26.0,9.29173911000423,5.370875863479734,21281
2019,1,27.0,9.080311246681353,5.145462661733855,35406
2019,1,28.0,8.692805369762374,4.317937627683203,761151
2019,1,29.0,9.449756813801963,5.536560158356731,54485
2019,1,30.0,9.533173416638775,5.749491025027542,53778
2019,1,31.0,8.911472853565185,5.003719208131244,105815
2019,1,32.0,9.615472592768011,4.859343682149885,743198
2019,1,33.0,9.635885783119337,4.922454832100685,146108
2019,1,34.0,9.146349777741417,5.222725894801511,36669
2019,1,35.0,8.937544452347083,5.7224038174080105,56240
2019,1,36.0,9.503360029457793,6.238730240216634,10863
2019,1,37.0,8.356499608457321,5.175754560908419,7662
2019,1,38.0,9.243780942485179,5.8418207631784895,49083
2019,1,39.0,9.864454094292803,6.336473254838311,40300
2019,1,40.0,9.144159351789332,5.944519770726952,23696
2019,1,41.0,9.837628089210368,5.95396148172921,132720
2019,1,42.0,9.696455424274973,6.069933535108293,46550
2019,1,43.0,10.544105238935337,6.8064964079021175,65185
2019,1,44.0,9.389305014702376,5.598728336185811,50332
2019,1,45.0,10.187044277713198,6.33377888822861,9463
2019,1,46.0,11.002167731108107,6.938866947807082,21451
2019,1,47.0,10.85144365104005,6.856087554510584,3221
2019,1,48.0,10.929083555473849,6.82472514849458,10879
2019,1,49.0,10.63196134838091,6.814778547841421,40671
2019,1,50.0,10.54085473870682,6.794277563470278,9032
2019,1,51.0,11.459195878185666,7.572641976076131,10869
2019,1,52.0,12.739169675090253,8.067138655274187,3878
2019,1,53.0,11.806479357798166,7.488595173067837,17440
2019,1,54.0,13.416566985645932,9.375782132456694,5016
2019,1,55.0,13.65193468228612,9.169909678579167,2817
2019,1,56.0,21.6079262378202,14.27555978894658,90724
2019,1,57.0,9.443881000676132,5.872428371730777,16269
2019,1,58.0,8.80028696365127,5.448755597821088,36590
2019,1,59.0,9.010095617143135,5.475022955292994,20603
2019,1,60.0,9.136313411337582,5.326818338161953,50681
2019,1,61.0,9.318170528773315,5.71647094129961,40263
2019,1,62.0,9.218096440691342,5.5514208615367115,12671
2019,1,63.0,9.1727446468271,5.506101350356268,25639
2019,1,64.0,11.07907920877602,6.634694823089038,11577
2019,1,65.0,9.93659420289855,5.9923708938839635,21528
2019,1,66.0,9.952729881376342,6.125955826627275,39031
2019,1,67.0,9.752333333333333,5.952706033506592,30000
2019,1,68.0,9.339857855218662,5.74268428065814,34894
2019,1,69.0,9.25895123872888,5.676039565871217,45692
2019,1,70.0,11.044915782907049,6.782684887140148,22442
2019,1,71.0,10.279054830640254,6.295568670971576,44373
2019,1,72.0,11.823083585967952,7.091991257563596,11545
2019,1,73.0,10.791961110861052,6.763074159651887,22217
2019,1,74.0,10.897970931069219,6.24097301043166,6949
2019,1,75.0,11.209027055150884,6.911669117245733,15376
2019,1,76.0,26.52032056099999,18.106975639991543,274082
2019,1,77.0,9.917972835874892,5.4079695403585415,127153
2019,1,,20.450973227244187,14.017538612577594,485755
2019,2,1.0,10.36819158223068,5.670277005137273,101951
2019,2,2.0,9.694554558731483,5.434381726445593,71895
2019,2,3.0,9.717937629800197,5.072979765396761,181529
2019,2,4.0,9.878808938884578,4.899057671202744,92808
2019,2,5.0,9.856327209523988,4.687474788055532,107014
2019,2,6.0,9.396834899535026,4.40690663868566,572936
2019,2,7.0,8.87647980095538,3.926369927301427,471854
2019,2,8.0,9.244193490929979,4.154297236975161,1397957
2019,2,9.0,11.252001601281025,6.184016871059691,7494
2019,2,10.0,10.588445807770961,5.948247481928298,24450
2019,2,11.0,10.673765054983418,6.041428427580326,22916
2019,2,12.0,12.496602271624115,7.1462633413552705,10301
2019,2,13.0,10.021549682675003,5.6741240839228,21114
2019,2,14.0,10.156757142347612,5.38901104800603,56074
2019,2,15.0,10.303325926327389,5.673276635445014,55353
2019,2,16.0,10.024701232709138,5.254830947181292,85016
2019,2,17.0,10.803378943200316,6.045265626580821,22729
2019,2,18.0,10.326800963433326,5.714767223950568,9134
2019,2,19.0,9.46981497965412,5.065975898816255,62912
2019,2,20.0,9.639242715058455,4.985571644068126,22924
2019,2,21.0,9.268738237675187,4.689318594894879,95113
2019,2,22.0,9.026754511688612,4.261459473377358,327926
2019,2,23.0,9.375,4.845481507128816,71184
2019,2,24.0,8.734955246794554,3.914812235153615,544542
2019,2,25.0,10.166568896847695,5.77416791564807,97167
2019,2,26.0,9.608773036543054,5.454757756580872,22193
2019,2,27.0,9.402016139771487,5.1869474488412575,37547
2019,2,28.0,9.082513925490375,4.351425583027249,787764
2019,2,29.0,9.641604031578405,5.4705659424226,58141
2019,2,30.0,9.762793772579984,5.832623170481216,53698
2019,2,31.0,9.185608880122073,5.037084721524261,107476
2019,2,32.0,10.115651858925808,4.875077551129579,759175
2019,2,33.0,9.986633824062936,4.897298355100636,157113
2019,2,34.0,9.230150625478682,5.078153188375964,39170
2019,2,35.0,9.163737965954896,5.707845557694772,60038
2019,2,36.0,9.830839002267574,6.245776669409656,11025
2019,2,37.0,8.318215248835498,5.008276464697697,8158
2019,2,38.0,9.605449537674602,5.89264508110365,50830
2019,2,39.0,10.20163348647269,6.395217529777861,41139
2019,2,40.0,9.312674743709227,5.883147427115384,25752
2019,2,41.0,10.300730788042696,6.0606851614644235,139028
2019,2,42.0,10.017663987297807,6.092215518763672,50385
2019,2,43.0,10.8602699119658,6.84590447921077,67133
2019,2,44.0,9.636932410655039,5.656061546787685,52745
2019,2,45.0,10.37595856986356,6.263710066523397,10041
2019,2,46.0,11.168036428254108,6.867186725639177,22510
2019,2,47.0,10.987801249628086,6.828744936607527,3361
2019,2,48.0,11.387977657593758,7.020884844168197,11279
2019,2,49.0,10.779161534601524,6.838465240959713,43842
2019,2,50.0,10.799437581600884,6.878566754648045,9957
2019,2,51.0,11.636098731573535,7.52619360379016,11668
2019,2,52.0,13.166836345125986,8.25099693625724,3929
2019,2,53.0,12.012751427199488,7.46141147216818,18743
2019,2,54.0,13.803467699348706,9.49182308322045,5681
2019,2,55.0,13.708718626155878,9.170592906078475,3028
2019,2,56.0,21.788936094291863,14.106188392915781,89679
2019,2,57.0,9.667079357410316,5.905990452359172,16558
2019,2,58.0,9.07788123489343,5.555441308385486,36408
2019,2,59.0,9.273135192511822,5.576203819640919,20726
2019,2,60.0,9.411679719415716,5.374718069029475,50181
2019,2,61.0,9.634147822496418,5.806812564468798,41171
2019,2,62.0,9.48513716499328,5.594339283930532,12649
2019,2,63.0,9.448005271354978,5.609401377841029,25041
2019,2,64.0,11.398741918574174,6.7500866261590655,11446
2019,2,65.0,10.233608790410461,6.029743822822014,22024
2019,2,66.0,10.297173732335827,6.201018428030175,39699
2019,2,67.0,9.943176582608963,5.936801944756105,32557
2019,2,68.0,9.532494841052165,5.742917741023486,38283
2019,2,69.0,9.424949036901443,5.649793803386121,48074
2019,2,70.0,11.232760088540779,6.751314177386853,23492
2019,2,71.0,10.447656808716504,6.241244629382457,47542
2019,2,72.0,12.06060606060606,7.231068816113715,11220
2019,2,73.0,10.96720667219772,6.820448279925603,22901
2019,2,74.0,11.737976027916856,6.838359737892089,6591
2019,2,75.0,11.551490951246217,7.095313111073739,15527
2019,2,76.0,26.87217609823982,18.061293077789536,273779
2019,2,77.0,10.265039654910247,5.552391483487227,124953
2019,2,,20.93803313236736,14.267945165861763,518164
2019,3,1.0,10.679482811183043,5.972372703351026,111526
2019,3,2.0,9.778455234380786,5.560286146743895,81022
2019,3,3.0,9.761442828351504,5.176624516456019,205915
2019,3,4.0,9.971681658729691,5.027422183098478,102054
2019,3,5.0,9.981566083233544,4.773491376612924,121922
2019,3,6.0,9.663117985378697,4.515333570703035,679830
2019,3,7.0,9.011323978280133,3.95426576469945,548438
2019,3,8.0,9.463598859614153,4.256853704726617,1655580
2019,3,9.0,11.616815476190476,6.425289655131188,10080
2019,3,10.0,10.609240142156033,5.979758288394404,29545
2019,3,11.0,10.500116645281699,5.90832974968251,25719
2019,3,12.0,12.132663847780126,6.885157751548839,12298
2019,3,13.0,10.158181187388871,5.7915858614009625,23059
2019,3,14.0,10.282925883436475,5.486305264372088,61889
2019,3,15.0,10.382262754007721,5.739305184044818,62941
2019,3,16.0,10.075004634683914,5.306600980421032,97094
2019,3,17.0,10.86901983663944,6.173327911889096,25710
2019,3,18.0,10.465342679127726,5.884759133465407,10272
2019,3,19.0,9.638353424809733,5.162235686562681,72004
2019,3,20.0,9.678121881955638,5.01924239416534,26058
2019,3,21.0,9.414146694916031,4.793549098328179,109029
2019,3,22.0,9.127446925093473,4.345811843843184,372304
2019,3,23.0,9.462561099435641,4.8922366918182325,84698
2019,3,24.0,8.813058850146902,3.9527426287377097,627628
2019,3,25.0,10.352407608338265,5.854250927746804,121656
2019,3,26.0,9.77026280346721,5.48417476529306,28957
2019,3,27.0,9.58045097778369,5.224430667551416,45102
2019,3,28.0,9.244340404479114,4.450359142842175,877227
2019,3,29.0,9.812821895262553,5.542705576705476,70481
2019,3,30.0,9.858024287257374,5.8693829462459925,61102
2019,3,31.0,9.298267532900217,5.149409579065164,120060
2019,3,32.0,10.140559939267064,4.975084817919122,869380
2019,3,33.0,10.396307940303606,5.099336025329447,187348
2019,3,34.0,9.374626706484642,5.1187819901126295,46880
2019,3,35.0,9.344331212037748,5.821911267052174,68983
2019,3,36.0,10.059550394521363,6.393913921536304,13434
2019,3,37.0,8.473212413503878,5.052147380208774,9538
2019,3,38.0,9.820510673922143,5.988018848018016,59725
2019,3,39.0,10.485871068095403,6.640865048484077,46288
2019,3,40.0,9.483007143085942,5.955531957359357,31219
2019,3,41.0,10.890900730635268,6.59627568254329,138099
2019,3,42.0,10.274170765329567,6.209747576533791,58759
2019,3,43.0,10.944135398487493,6.786551869664938,82512
2019,3,44.0,9.788760353739802,5.6850910770474234,64228
2019,3,45.0,10.484087664791334,6.242153729192579,11909
2019,3,46.0,11.513594946818165,7.014514793404945,27547
2019,3,47.0,10.961151621825497,6.7414760457547676,3977
2019,3,48.0,11.548894717122518,7.2041173517502495,13345
2019,3,49.0,10.96676998902601,6.904866938307557,51941
2019,3,50.0,10.794617445169932,6.826621929303602,11946
2019,3,51.0,11.65133308298911,7.5795276828697435,13315
2019,3,52.0,13.7996632996633,8.772107601552348,4455
2019,3,53.0,12.279649334424676,7.67430364290347,23213
2019,3,54.0,13.908216904136118,9.517193585327997,7229
2019,3,55.0,14.132917964693666,9.421451075006527,2889
2019,3,56.0,21.893649994356707,14.238880660535719,115181
2019,3,57.0,9.822835686710032,6.003839840910528,18909
2019,3,58.0,9.287535034309462,5.66024197604248,41388
2019,3,59.0,9.383603548485775,5.6487458213388235,22883
2019,3,60.0,9.552224146859766,5.48375859766548,55999
2019,3,61.0,9.67290154476084,5.806833792611283,48357
2019,3,62.0,9.788577704557936,5.8182475343069955,14568
2019,3,63.0,9.652578042792003,5.690992382527988,28510
2019,3,64.0,11.425616754863233,6.761750428039944,13417
2019,3,65.0,10.459720284992649,6.172389258196353,26527
2019,3,66.0,10.613441955193483,6.334078668739934,49100
2019,3,67.0,10.13097249034749,6.020105140990664,41440
2019,3,68.0,9.72635248655914,5.792121733286052,47616
2019,3,69.0,9.60000332568426,5.695561175639063,60138
2019,3,70.0,11.493545345759147,6.86313517281906,27577
2019,3,71.0,10.670385024604336,6.320635503013729,60152
2019,3,72.0,12.251200640341516,7.23634640018252,14992
2019,3,73.0,11.06568100358423,6.86579190770805,27900
2019,3,74.0,11.685494803434253,6.689733806802023,8852
2019,3,75.0,11.72769706954221,7.183238335922591,20031
2019,3,76.0,27.27443371481234,18.08066867788259,324439
2019,3,77.0,10.427415639755845,5.737398677948884,138928
2019,3,,21.042767191870634,14.378838105973093,612397
2019,4,1.0,10.971023181454836,5.98208388038201,100080
2019,4,2.0,10.138146474526769,5.686286810391522,72586
2019,4,3.0,10.303785298318866,5.25525486444623,182020
2019,4,4.0,10.25516067597741,5.1383041356587755,91364
2019,4,5.0,10.555245215996333,4.923282068094382,104724
2019,4,6.0,10.790033614200876,4.752568156159016,600639
2019,4,7.0,9.836197745700717,4.080545914712561,469148
2019,4,8.0,10.47255428350627,4.468284595007405,1482909
2019,4,9.0,11.56858846918489,6.347240220932067,7545
2019,4,10.0,11.168237088008757,6.238122213965828,25577
2019,4,11.0,10.699845147969718,5.93491035738338,23248
2019,4,12.0,12.56508283269616,7.06922253342186,10986
2019,4,13.0,10.373274344482535,5.883446739409705,21586
2019,4,14.0,10.493346110729396,5.4960481130398,55306
2019,4,15.0,10.689883331532894,5.873913773296324,55542
2019,4,16.0,10.260295078905594,5.356383748056222,85672
2019,4,17.0,11.212510521419395,6.287186027772473,22573
2019,4,18.0,10.722504321521175,5.930520487581024,9256
2019,4,19.0,9.89546809595156,5.188614450843867,64741
2019,4,20.0,10.052521448001674,5.009100682509541,23895
2019,4,21.0,9.594552367064216,4.799373229932634,96005
2019,4,22.0,9.695775149946531,4.436083059034309,322615
2019,4,23.0,9.978294142201197,4.89201253816564,71870
2019,4,24.0,9.442941384640491,4.044688943820274,545369
2019,4,25.0,10.648527900184204,5.970280158834871,98261
2019,4,26.0,10.062465989479412,5.603569294466721,22052
2019,4,27.0,9.86200291372147,5.319680478513619,37066
2019,4,28.0,9.881099323619098,4.514968108433521,781808
2019,4,29.0,10.173261541780526,5.643672806261698,55624
2019,4,30.0,10.277217741935484,5.914753303931129,55056
2019,4,31.0,9.810491648167691,5.212972450337645,109916
2019,4,32.0,11.335556839279032,5.112625715775569,825723
2019,4,33.0,11.685084774091425,5.090653450092974,203423
2019,4,34.0,10.625660734737028,5.509179082291518,45404
2019,4,35.0,9.646312952560315,5.728665136059752,61594
2019,4,36.0,10.416157738614553,6.380359928768424,11462
2019,4,37.0,8.579303675048356,5.029310340998053,7755
2019,4,38.0,10.260165436547142,5.992165889577541,51621
2019,4,39.0,11.133177850977376,6.579592143405014,41591
2019,4,40.0,9.6167577058135,5.873473790180219,25630
2019,4,41.0,11.64819772918836,6.469151005704502,141183
2019,4,42.0,10.698207305566788,6.187277403559324,51933
2019,4,43.0,11.549299346443114,6.877799799127633,69007
2019,4,44.0,10.096320638347082,5.8211938679741095,51884
2019,4,45.0,10.838153171120862,6.282362450204675,10028
2019,4,46.0,11.940693553452066,7.104620200784204,22291
2019,4,47.0,11.048002385211687,6.972559635428694,3354
2019,4,48.0,11.792946927374302,7.154688500409627,11456
2019,4,49.0,11.10969417600674,6.942333644555968,42737
2019,4,50.0,11.0685843026302,6.9229350753672705,9543
2019,4,51.0,11.87111729253593,7.6808784064147835,10785
2019,4,52.0,13.776647880421466,8.738152177460877,4081
2019,4,53.0,12.529310720907405,7.89316047863041,18338
2019,4,54.0,14.042037969779155,9.557497832792963,5162
2019,4,55.0,13.956677265500796,9.365904299958768,2516
2019,4,56.0,22.814635379365548,14.17272313833487,118685
2019,4,57.0,10.037609211363767,6.067742884516988,17283
2019,4,58.0,9.57083943062392,5.694942080213927,37585
2019,4,59.0,9.693140355144733,5.712136474407288,20555
2019,4,60.0,9.963740790160701,5.489876779669768,51711
2019,4,61.0,9.972657386749443,5.825017009894305,41236
2019,4,62.0,9.905740884406518,5.684067556306285,12890
2019,4,63.0,10.122803282495935,5.727126340767278,25834
2019,4,64.0,11.473718953709051,6.721381718814424,12119
2019,4,65.0,10.558674843575188,6.17109287416043,24133
2019,4,66.0,10.8727301766715,6.307490683630141,40697
2019,4,67.0,10.47579084255731,6.001958502029134,33066
2019,4,68.0,9.889587050396917,5.797306334847321,38673
2019,4,69.0,9.790747081391032,5.750351670081197,48482
2019,4,70.0,11.59571870421618,6.850300972456447,24572
2019,4,71.0,10.982195162775128,6.401830147120168,47796
2019,4,72.0,12.735304485767163,7.472278482451619,11347
2019,4,73.0,11.338869212163097,6.922881325369072,23152
2019,4,74.0,12.308546484913464,7.084608905909944,6529
2019,4,75.0,12.133682207421502,7.472707850119152,15765
2019,4,76.0,29.85387831070801,18.037683969922206,338485
2019,4,77.0,10.86746300330378,5.853898450965614,124403
2019,4,,21.448400286767573,14.527839488865496,569102
2019,5,1.0,11.456590320219942,6.106923727027698,101118
2019,5,2.0,10.398338059750708,5.742020648194377,75815
2019,5,3.0,10.868830221253944,5.3175927110181815,194618
2019,5,4.0,10.629452869305327,5.15212406080397,95023
2019,5,5.0,10.954380339982592,4.910259874271191,112594
2019,5,6.0,11.838868345829502,4.886582444456456,645798
2019,5,7.0,10.425877138207127,4.117401856182652,504453
2019,5,8.0,11.67885497915919,4.590711979045339,1577194
2019,5,9.0,12.074234476027815,6.469409740470958,8197
2019,5,10.0,11.55276591311595,6.4208284698684635,28797
2019,5,11.0,11.050878741674023,6.073943141032028,24922
2019,5,12.0,12.73746169972585,7.0296542140280645,12402
2019,5,13.0,10.701720657502644,5.876900240522632,20806
2019,5,14.0,10.958168783577046,5.674189716254454,56214
2019,5,15.0,10.975250996288505,5.925498753507873,58467
2019,5,16.0,10.668356796089663,5.442700390952077,90427
2019,5,17.0,11.487251243781094,6.39805938788282,24120
2019,5,18.0,11.062765626619674,6.068792361572563,9647
2019,5,19.0,10.236649668765235,5.341628001855392,66871
2019,5,20.0,10.343363236149182,5.094421491110288,24078
2019,5,21.0,10.066747143737436,4.884614159018761,98993
2019,5,22.0,10.182002022244692,4.489601062343598,337249
2019,5,23.0,10.272333436963544,4.971556667526779,73981
2019,5,24.0,10.065110744884342,4.119278494248362,574022
2019,5,25.0,10.910303229247877,6.078420155589525,97484
2019,5,26.0,10.320137415844323,5.61560770106169,21686
2019,5,27.0,10.526466398738362,5.472461324367813,39314
2019,5,28.0,10.710220434097954,4.610926569539396,797608
